"PassengerId","Name","Sex","Age","SibSp","Parch","Salary","Job","Survived","Ticket","Fare","Cabin","Embarked"
528,"Farthing, Mr. John","male",28,0,0,3355.45,"goldsmith","Dead","PC 17483",66.62505,"C95","S"
529,"Salonen, Mr. Johan Werner","male",39,0,0,2.67,"wheelwright","Dead","3101296",7.925,"U","S"
531,"Quick, Miss. Phyllis May","female",2.5,1,1,1660.25,"bookbinder","Alive","26360",26,"U","S"
532,"Toufik, Mr. Nakli","male",28,0,0,90.36,"barber","Dead","2641",7.2292,"U","C"
533,"Elias, Mr. Joseph Jr","male",17,1,1,205.83,"barber","Dead","2690",7.2292,"U","C"
534,"Peter, Mrs. Catherine (Catherine Rizk)","female",28,0,2,194.42,"blacksmith","Alive","2668",22.3583,"U","C"
535,"Cacic, Miss. Marija","female",30,0,0,355.07,"blacksmith","Dead","315084",8.6625,"U","S"
536,"Hart, Miss. Eva Miriam","female",7,0,2,408.56,"cutler","Alive","F.C.C. 13529",26.25,"U","S"
537,"Butt, Major. Archibald Willingham","male",45,0,0,3300.55,"dentist","Dead","113050",26.55,"B38","S"
538,"LeRoy, Miss. Bertha","female",30,0,0,3218.81,"farrier","Alive","PC 17761",66.62505,"U","C"
539,"Risien, Mr. Samuel Beard","male",28,0,0,200.87,"blacksmith","Dead","364498",14.5,"U","S"
540,"Frolicher, Miss. Hedwig Margaritha","female",22,0,2,2551.94,"music teacher","Alive","13568",49.5,"B39","C"
541,"Crosby, Miss. Harriet R","female",36,0,2,3645.67,"pharmacist","Alive","WE/P 5735",66.62505,"B22","S"
542,"Andersson, Miss. Ingeborg Constanzia","female",9,4,2,340.17,"wigmaker","Dead","347082",31.275,"U","S"
543,"Andersson, Miss. Sigrid Elisabeth","female",11,4,2,395.28,"shoemaker","Dead","347082",31.275,"U","S"
544,"Beane, Mr. Edward","male",32,1,0,1280.2,"shopkeeper","Alive","2908",26,"U","S"
545,"Douglas, Mr. Walter Donald","male",50,1,0,2626.19,"pharmacist","Dead","PC 17761",66.62505,"C86","C"
546,"Nicholson, Mr. Arthur Ernest","male",54.5,0,0,3603.26,"doctor","Dead","693",26,"U","S"
547,"Beane, Mrs. Edward (Ethel Clarke)","female",19,1,0,1018.81,"cabinetmaker","Alive","2908",26,"U","S"
548,"Padro y Manent, Mr. Julian","male",28,0,0,1703.45,"hatter","Alive","SC/PARIS 2146",13.8625,"U","C"
549,"Goldsmith, Mr. Frank John","male",33,1,1,287.3,"wheelwright","Dead","363291",20.525,"U","S"
550,"Davies, Master. John Morgan Jr","male",8,1,1,980.54,"cutler","Alive","C.A. 33112",36.75,"U","S"
551,"Thayer, Mr. John Borland Jr","male",17,0,2,4805.17,"music teacher","Alive","17421",66.62505,"C70","C"
552,"Sharp, Mr. Percival James R","male",27,0,0,789.93,"breechesmaker","Dead","244358",26,"U","S"
553,"O'Brien, Mr. Timothy","male",28,0,0,310.17,"wheelwright","Dead","330979",7.8292,"U","Q"
554,"Leeni, Mr. Fahim (Philip Zenni)","male",22,0,0,315.02,"blacksmith","Alive","2620",7.225,"U","C"
555,"Ohman, Miss. Velin","female",22,0,0,175.04,"blacksmith","Alive","347085",7.775,"U","S"
556,"Wright, Mr. George","male",54.5,0,0,2685.66,"hatter","Dead","113807",26.55,"U","S"
557,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (Mrs Morgan)","female",48,1,0,4026.25,"goldsmith","Alive","11755",39.6,"A16","C"
558,"Robbins, Mr. Victor","male",28,0,0,3182.67,"hatter","Dead","PC 17757",66.62505,"U","C"
559,"Taussig, Mrs. Emil (Tillie Mandelbaum)","female",39,1,1,4762.16,"music teacher","Alive","110413",66.62505,"E67","S"
561,"Morrow, Mr. Thomas Rowan","male",28,0,0,207.38,"shoemaker","Dead","372622",7.75,"U","Q"
562,"Sivic, Mr. Husein","male",40,0,0,332.73,"weaver","Dead","349251",7.8958,"U","S"
563,"Norman, Mr. Robert Douglas","male",28,0,0,1844.94,"cutler","Dead","218629",13.5,"U","S"
564,"Simmons, Mr. John","male",28,0,0,351.12,"shoemaker","Dead","SOTON/OQ 392082",8.05,"U","S"
565,"Meanwell, Miss. (Marion Ogden)","female",28,0,0,172.96,"shoemaker","Dead","SOTON/O.Q. 392087",8.05,"U","S"
566,"Davies, Mr. Alfred J","male",24,2,0,46.7,"weaver","Dead","A/4 48871",24.15,"U","S"
569,"Doharr, Mr. Tannous","male",28,0,0,357.71,"shoemaker","Dead","2686",7.2292,"U","C"
570,"Jonsson, Mr. Carl","male",32,0,0,153.32,"blacksmith","Alive","350417",7.8542,"U","S"
571,"Harris, Mr. George","male",54.5,0,0,1804.95,"hatter","Alive","S.W./PP 752",10.5,"U","S"
572,"Appleton, Mrs. Edward Dale (Charlotte Lamson)","female",53,2,0,3016.68,"music teacher","Alive","11769",51.4792,"C101","S"
573,"Flynn, Mr. John Irwin (Irving)","male",36,0,0,2987.09,"surgeon","Alive","PC 17474",26.3875,"E25","S"
574,"Kelly, Miss. Mary","female",28,0,0,345.88,"blacksmith","Alive","14312",7.75,"U","Q"
575,"Rush, Mr. Alfred George John","male",16,0,0,360.17,"blacksmith","Dead","A/4. 20589",8.05,"U","S"
576,"Patchett, Mr. George","male",19,0,0,387.5,"blacksmith","Dead","358585",14.5,"U","S"
577,"Garside, Miss. Ethel","female",34,0,0,578.96,"cabinetmaker","Alive","243880",13,"U","S"
578,"Silvey, Mrs. William Baird (Alice Munger)","female",39,1,0,2668.09,"farrier","Alive","13507",55.9,"E44","S"
579,"Caram, Mrs. Joseph (Maria Elias)","female",28,1,0,139.19,"wigmaker","Dead","2689",14.4583,"U","C"
581,"Christy, Miss. Julie Rachel","female",25,1,1,1531.53,"cabinetmaker","Alive","237789",30,"U","S"
582,"Thayer, Mrs. John Borland (Marian Longstreth Morris)","female",39,1,1,3442.02,"apothecary","Alive","17421",66.62505,"C68","C"
583,"Downton, Mr. William James","male",54,0,0,1408.41,"coachmaker","Dead","28403",26,"U","S"
584,"Ross, Mr. John Hugo","male",36,0,0,4671.55,"doctor","Dead","13049",40.125,"A10","C"
585,"Paulner, Mr. Uscher","male",28,0,0,191.86,"wheelwright","Dead","3411",8.7125,"U","C"
586,"Taussig, Miss. Ruth","female",18,0,2,4929.25,"goldsmith","Alive","110413",66.62505,"E68","S"
587,"Jarvis, Mr. John Denzil","male",47,0,0,656.11,"silversmith","Dead","237565",15,"U","S"
588,"Frolicher-Stehli, Mr. Maxmillian","male",54.5,1,1,2886.09,"apothecary","Alive","13567",66.62505,"B41","C"
589,"Gilinski, Mr. Eliezer","male",22,0,0,194.93,"shoemaker","Dead","14973",8.05,"U","S"
590,"Murdlin, Mr. Joseph","male",28,0,0,395.3,"wigmaker","Dead","A./5. 3235",8.05,"U","S"
591,"Rintamaki, Mr. Matti","male",35,0,0,374.86,"blacksmith","Dead","STON/O 2. 3101273",7.125,"U","S"
592,"Stephenson, Mrs. Walter Bertram (Martha Eustis)","female",52,1,0,4788.57,"farrier","Alive","36947",66.62505,"D20","C"
593,"Elsbury, Mr. William James","male",47,0,0,271.62,"weaver","Dead","A/5 3902",7.25,"U","S"
594,"Bourke, Miss. Mary","female",28,0,2,152.56,"blacksmith","Dead","364848",7.75,"U","Q"
595,"Chapman, Mr. John Henry","male",37,1,0,530.56,"hatter","Dead","SC/AH 29037",26,"U","S"
596,"Van Impe, Mr. Jean Baptiste","male",36,1,1,157.73,"wigmaker","Dead","345773",24.15,"U","S"
597,"Leitch, Miss. Jessie Wills","female",28,0,0,468.49,"bookbinder","Alive","248727",33,"U","S"
598,"Johnson, Mr. Alfred","male",49,0,0,235.22,"blacksmith","Dead","LINE",0,"U","S"
599,"Boulos, Mr. Hanna","male",28,0,0,350.33,"barber","Dead","2664",7.225,"U","C"
600,"Duff Gordon, Sir. Cosmo Edmund (Mr Morgan)","male",49,1,0,4275.28,"apothecary","Alive","PC 17485",56.9292,"A20","C"
602,"Slabenoff, Mr. Petco","male",28,0,0,32.3,"shoemaker","Dead","349214",7.8958,"U","S"
603,"Harrington, Mr. Charles H","male",28,0,0,2542.97,"music teacher","Dead","113796",42.4,"U","S"
604,"Torber, Mr. Ernst William","male",44,0,0,153.49,"blacksmith","Dead","364511",8.05,"U","S"
606,"Lindell, Mr. Edvard Bengtsson","male",36,1,0,112.52,"blacksmith","Dead","349910",15.55,"U","S"
607,"Karaic, Mr. Milan","male",30,0,0,181.12,"wheelwright","Dead","349246",7.8958,"U","S"
608,"Daniel, Mr. Robert Williams","male",27,0,0,3775.63,"pharmacist","Alive","113804",30.5,"U","S"
609,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)","female",22,1,2,628.96,"hatter","Alive","SC/Paris 2123",41.5792,"U","C"
610,"Shutes, Miss. Elizabeth W","female",40,0,0,4425.73,"pharmacist","Alive","PC 17582",66.62505,"C125","S"
611,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)","female",39,1,5,352.23,"shoemaker","Dead","347082",31.275,"U","S"
612,"Jardin, Mr. Jose Neto","male",28,0,0,30.77,"wigmaker","Dead","SOTON/O.Q. 3101305",7.05,"U","S"
613,"Murphy, Miss. Margaret Jane","female",28,1,0,125.73,"wigmaker","Alive","367230",15.5,"U","Q"
614,"Horgan, Mr. John","male",28,0,0,114.4,"shoemaker","Dead","370377",7.75,"U","Q"
615,"Brocklebank, Mr. William Alfred","male",35,0,0,58.73,"weaver","Dead","364512",8.05,"U","S"
616,"Herman, Miss. Alice","female",24,1,2,927.23,"breechesmaker","Alive","220845",65,"U","S"
617,"Danbom, Mr. Ernst Gilbert","male",34,1,1,257.98,"barber","Dead","347080",14.4,"U","S"
618,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)","female",26,1,0,97.27,"blacksmith","Dead","A/5. 3336",16.1,"U","S"
619,"Becker, Miss. Marion Louise","female",4,2,1,835.7,"hatter","Alive","230136",39,"F4","S"
620,"Gavey, Mr. Lawrence","male",26,0,0,1193.84,"cabinetmaker","Dead","31028",10.5,"U","S"
621,"Yasbeck, Mr. Antoni","male",27,1,0,198.29,"barber","Dead","2659",14.4542,"U","C"
622,"Kimball, Mr. Edwin Nelson Jr","male",42,1,0,3536.65,"doctor","Alive","11753",52.5542,"D19","S"
623,"Nakid, Mr. Sahid","male",20,1,1,317.98,"blacksmith","Alive","2653",15.7417,"U","C"
624,"Hansen, Mr. Henry Damsgaard","male",21,0,0,323.85,"weaver","Dead","350029",7.8542,"U","S"
625,"Bowen, Mr. David John Dai","male",21,0,0,209.22,"wheelwright","Dead","54636",16.1,"U","S"
626,"Sutton, Mr. Frederick","male",54.5,0,0,4903.1,"hatter","Dead","36963",32.3208,"D50","S"
627,"Kirkland, Rev. Charles Leonard","male",54.5,0,0,842.79,"cutler","Dead","219533",12.35,"U","Q"
628,"Longley, Miss. Gretchen Fiske","female",21,0,0,2959.83,"hatter","Alive","13502",66.62505,"D9","S"
629,"Bostandyeff, Mr. Guentcho","male",26,0,0,346.05,"blacksmith","Dead","349224",7.8958,"U","S"
632,"Lundahl, Mr. Johan Svensson","male",51,0,0,364.14,"wheelwright","Dead","347743",7.0542,"U","S"
633,"Stahelin-Maeglin, Dr. Max","male",32,0,0,4791.25,"doctor","Alive","13214",30.5,"B50","C"
634,"Parr, Mr. William Henry Marsh","male",28,0,0,3546.04,"surgeon","Dead","112052",0,"U","S"
635,"Skoog, Miss. Mabel","female",9,3,2,178.72,"blacksmith","Dead","347088",27.9,"U","S"
636,"Davis, Miss. Mary","female",28,0,0,1660.04,"bookbinder","Alive","237668",13,"U","S"
637,"Leinonen, Mr. Antti Gustaf","male",32,0,0,251.86,"barber","Dead","STON/O 2. 3101292",7.925,"U","S"
638,"Collyer, Mr. Harvey","male",31,1,1,1104.99,"cabinetmaker","Dead","C.A. 31921",26.25,"U","S"
639,"Panula, Mrs. Juha (Maria Emilia Ojala)","female",41,0,5,149.04,"wigmaker","Dead","3101295",39.6875,"U","S"
640,"Thorneycroft, Mr. Percival","male",28,1,0,321.99,"blacksmith","Dead","376564",16.1,"U","S"
641,"Jensen, Mr. Hans Peder","male",20,0,0,91.44,"shoemaker","Dead","350050",7.8542,"U","S"
642,"Sagesser, Mlle. Emma","female",24,0,0,3211.26,"goldsmith","Alive","PC 17477",66.62505,"B35","C"
645,"Baclini, Miss. Eugenie","female",2.5,2,1,242.44,"wheelwright","Alive","2666",19.2583,"U","C"
646,"Harper, Mr. Henry Sleeper","male",48,1,0,4146.92,"apothecary","Alive","PC 17572",66.62505,"D33","C"
647,"Cor, Mr. Liudevit","male",19,0,0,372.91,"blacksmith","Dead","349231",7.8958,"U","S"
648,"Simonius-Blumer, Col. Oberst Alfons","male",54.5,0,0,4764.45,"doctor","Alive","13213",35.5,"A26","C"
649,"Willey, Mr. Edward","male",28,0,0,354.08,"blacksmith","Dead","S.O./P.P. 751",7.55,"U","S"
650,"Stanley, Miss. Amy Zillah Elsie","female",23,0,0,151.29,"blacksmith","Alive","CA. 2314",7.55,"U","S"
651,"Mitkoff, Mr. Mito","male",28,0,0,213.44,"blacksmith","Dead","349221",7.8958,"U","S"
652,"Doling, Miss. Elsie","female",18,0,1,1381.08,"shopkeeper","Alive","231919",23,"U","S"
653,"Kalvik, Mr. Johannes Halvorsen","male",21,0,0,225.98,"blacksmith","Dead","8475",8.4333,"U","S"
654,"O'Leary, Miss. Hanora Norah","female",28,0,0,164.71,"weaver","Alive","330919",7.8292,"U","Q"
655,"Hegarty, Miss. Hanora Nora","female",18,0,0,127.73,"wheelwright","Dead","365226",6.75,"U","Q"
656,"Hickman, Mr. Leonard Mark","male",24,2,0,457.96,"coachmaker","Dead","S.O.C. 14879",66.62505,"U","S"
657,"Radeff, Mr. Alexander","male",28,0,0,383.55,"shoemaker","Dead","349223",7.8958,"U","S"
658,"Bourke, Mrs. John (Catherine)","female",32,1,1,256.1,"blacksmith","Dead","364849",15.5,"U","Q"
659,"Eitemiller, Mr. George Floyd","male",23,0,0,658.05,"bookbinder","Dead","29751",13,"U","S"
660,"Newell, Mr. Arthur Webster","male",54.5,0,2,3293.03,"farrier","Dead","35273",66.62505,"D48","C"
661,"Frauenthal, Dr. Henry William","male",50,2,0,2785.58,"dentist","Alive","PC 17611",66.62505,"U","S"
662,"Badt, Mr. Mohamed","male",40,0,0,384.65,"barber","Dead","2623",7.225,"U","C"
663,"Colley, Mr. Edward Pomeroy","male",47,0,0,2816.39,"apothecary","Dead","5727",25.5875,"E58","S"
665,"Lindqvist, Mr. Eino William","male",20,1,0,365.23,"blacksmith","Alive","STON/O 2. 3101285",7.925,"U","S"
666,"Hickman, Mr. Lewis","male",32,2,0,1320.49,"shopkeeper","Dead","S.O.C. 14879",66.62505,"U","S"
667,"Butler, Mr. Reginald Fenton","male",25,0,0,1634.16,"hatter","Dead","234686",13,"U","S"
668,"Rommetvedt, Mr. Knud Paust","male",28,0,0,261.51,"blacksmith","Dead","312993",7.775,"U","S"
669,"Cook, Mr. Jacob","male",43,0,0,339.28,"shoemaker","Dead","A/5 3536",8.05,"U","S"
670,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)","female",28,1,0,2985.83,"hatter","Alive","19996",52,"C126","S"
671,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)","female",40,1,1,701.99,"carpenter-joiner","Alive","29750",39,"U","S"
672,"Davidson, Mr. Thornton","male",31,1,0,3320.85,"goldsmith","Dead","F.C. 12750",52,"B71","S"
673,"Mitchell, Mr. Henry Michael","male",54.5,0,0,592.51,"silversmith","Dead","C.A. 24580",10.5,"U","S"
674,"Wilhelms, Mr. Charles","male",31,0,0,750,"cutler","Alive","244270",13,"U","S"
675,"Watson, Mr. Ennis Hastings","male",28,0,0,1449.68,"hatter","Dead","239856",0,"U","S"
676,"Edvardsson, Mr. Gustaf Hjalmar","male",18,0,0,343.73,"shoemaker","Dead","349912",7.775,"U","S"
677,"Sawyer, Mr. Frederick Charles","male",24.5,0,0,277.86,"blacksmith","Dead","342826",8.05,"U","S"
678,"Turja, Miss. Anna Sofia","female",18,0,0,73.52,"shoemaker","Alive","4138",9.8417,"U","S"
679,"Goodwin, Mrs. Frederick (Augusta Tyler)","female",43,1,6,111.37,"blacksmith","Dead","CA 2144",46.9,"U","S"
680,"Cardeza, Mr. Thomas Drake Martinez","male",36,0,1,2929.86,"surgeon","Alive","PC 17755",66.62505,"B51 B53 B55","C"
681,"Peters, Miss. Katie","female",28,0,0,254.05,"weaver","Dead","330935",8.1375,"U","Q"
682,"Hassab, Mr. Hammad","male",27,0,0,2139.25,"music teacher","Alive","PC 17572",66.62505,"D49","C"
683,"Olsvigen, Mr. Thor Anderson","male",20,0,0,397.06,"wheelwright","Dead","6563",9.225,"U","S"
684,"Goodwin, Mr. Charles Edward","male",14,5,2,89.53,"blacksmith","Dead","CA 2144",46.9,"U","S"
685,"Brown, Mr. Thomas William Solomon","male",54.5,1,1,529.6,"cutler","Dead","29750",39,"U","S"
686,"Laroche, Mr. Joseph Philippe Lemercier","male",25,1,2,744.04,"hatter","Dead","SC/Paris 2123",41.5792,"U","C"
687,"Panula, Mr. Jaako Arnold","male",14,4,1,278.22,"shoemaker","Dead","3101295",39.6875,"U","S"
688,"Dakic, Mr. Branko","male",19,0,0,28.38,"blacksmith","Dead","349228",10.1708,"U","S"
689,"Fischer, Mr. Eberhard Thelander","male",18,0,0,76.77,"shoemaker","Dead","350036",7.7958,"U","S"
690,"Madill, Miss. Georgette Alexandra","female",15,0,1,2819.8,"hatter","Alive","24160",66.62505,"B5","S"
691,"Dick, Mr. Albert Adrian","male",31,1,0,2389.6,"hatter","Alive","17474",57,"B20","S"
692,"Karun, Miss. Manca","female",4,0,1,175.84,"shoemaker","Alive","349256",13.4167,"U","C"
693,"Lam, Mr. Ali","male",28,0,0,151.99,"wheelwright","Alive","1601",56.4958,"U","S"
694,"Saad, Mr. Khalil","male",25,0,0,123.21,"weaver","Dead","2672",7.225,"U","C"
695,"Weir, Col. John","male",54.5,0,0,2709.69,"farrier","Dead","113800",26.55,"U","S"
696,"Chapman, Mr. Charles Henry","male",52,0,0,1342.37,"breechesmaker","Dead","248731",13.5,"U","S"
697,"Kelly, Mr. James","male",44,0,0,45.3,"wheelwright","Dead","363592",8.05,"U","S"
698,"Mullens, Miss. Katherine Katie","female",28,0,0,146.13,"barber","Alive","35852",7.7333,"U","Q"
699,"Thayer, Mr. John Borland","male",49,1,1,3694.98,"farrier","Dead","17421",66.62505,"C68","C"
700,"Humblen, Mr. Adolf Mathias Nicolai Olsen","male",42,0,0,210.05,"shoemaker","Dead","348121",7.65,"F G63","S"
701,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)","female",18,1,0,4840.92,"apothecary","Alive","PC 17757",66.62505,"C62 C64","C"
702,"Silverthorne, Mr. Spencer Victor","male",35,0,0,3874.75,"pharmacist","Alive","PC 17475",26.2875,"E24","S"
705,"Hansen, Mr. Henrik Juul","male",26,1,0,165.31,"blacksmith","Dead","350025",7.8542,"U","S"
706,"Morley, Mr. Henry Samuel (Mr Henry Marshall)","male",39,0,0,1084.3,"bookbinder","Dead","250655",26,"U","S"
707,"Kelly, Mrs. Florence Fannie","female",45,0,0,856.98,"silversmith","Alive","223596",13.5,"U","S"
708,"Calderhead, Mr. Edward Pennington","male",42,0,0,2141.41,"apothecary","Alive","PC 17476",26.2875,"E24","S"
709,"Cleaver, Miss. Alice","female",22,0,0,3016.64,"surgeon","Alive","113781",66.62505,"U","S"
710,"Moubarek, Master. Halim Gonios (William George)","male",28,1,1,16.23,"blacksmith","Alive","2661",15.2458,"U","C"
711,"Mayne, Mlle. Berthe Antonine (Mrs de Villiers)","female",24,0,0,2359.6,"farrier","Alive","PC 17482",49.5042,"C90","C"
712,"Klaber, Mr. Herman","male",28,0,0,4098.02,"pharmacist","Dead","113028",26.55,"C124","S"
713,"Taylor, Mr. Elmer Zebley","male",48,1,0,3329.95,"music teacher","Alive","19996",52,"C126","S"
714,"Larsson, Mr. August Viktor","male",29,0,0,165.39,"wigmaker","Dead","7545",9.4833,"U","S"
715,"Greenberg, Mr. Samuel","male",52,0,0,401.64,"shopkeeper","Dead","250647",13,"U","S"
716,"Soholt, Mr. Peter Andreas Lauritz Andersen","male",19,0,0,36.24,"wigmaker","Dead","348124",7.65,"F G73","S"
717,"Endres, Miss. Caroline Louise","female",38,0,0,4034.12,"farrier","Alive","PC 17757",66.62505,"C45","C"
718,"Troutt, Miss. Edwina Celia Winnie","female",27,0,0,1969.25,"carpenter-joiner","Alive","34218",10.5,"E101","S"
719,"McEvoy, Mr. Michael","male",28,0,0,35.71,"blacksmith","Dead","36568",15.5,"U","Q"
720,"Johnson, Mr. Malkolm Joackim","male",33,0,0,215.53,"wheelwright","Dead","347062",7.775,"U","S"
721,"Harper, Miss. Annie Jessie Nina","female",6,0,1,1641.3,"breechesmaker","Alive","248727",33,"U","S"
722,"Jensen, Mr. Svend Lauritz","male",17,1,0,37.9,"wheelwright","Dead","350048",7.0542,"U","S"
723,"Gillespie, Mr. William Henry","male",34,0,0,769.69,"silversmith","Dead","12233",13,"U","S"
724,"Hodges, Mr. Henry Price","male",50,0,0,1156.72,"breechesmaker","Dead","250643",13,"U","S"
725,"Chambers, Mr. Norman Campbell","male",27,1,0,3897.61,"surgeon","Alive","113806",53.1,"E8","S"
726,"Oreskovic, Mr. Luka","male",20,0,0,382.7,"blacksmith","Dead","315094",8.6625,"U","S"
727,"Renouf, Mrs. Peter Henry (Lillian Jefferys)","female",30,3,0,1729.21,"carpenter-joiner","Alive","31027",21,"U","S"
728,"Mannion, Miss. Margareth","female",28,0,0,327.26,"wheelwright","Alive","36866",7.7375,"U","Q"
729,"Bryhl, Mr. Kurt Arnold Gottfrid","male",25,1,0,1695.14,"cutler","Dead","236853",26,"U","S"
730,"Ilmakangas, Miss. Pieta Sofia","female",25,1,0,193.62,"weaver","Dead","STON/O2. 3101271",7.925,"U","S"
731,"Allen, Miss. Elisabeth Walton","female",29,0,0,2355.88,"dentist","Alive","24160",66.62505,"B5","S"
732,"Hassan, Mr. Houssein G N","male",11,0,0,163.06,"wheelwright","Dead","2699",18.7875,"U","C"
733,"Knight, Mr. Robert J","male",28,0,0,961.01,"shopkeeper","Dead","239855",0,"U","S"
734,"Berriman, Mr. William John","male",23,0,0,477.14,"coachmaker","Dead","28425",13,"U","S"
735,"Troupiansky, Mr. Moses Aaron","male",23,0,0,707.18,"silversmith","Dead","233639",13,"U","S"
736,"Williams, Mr. Leslie","male",28.5,0,0,382.58,"blacksmith","Dead","54636",16.1,"U","S"
737,"Ford, Mrs. Edward (Margaret Ann Watson)","female",48,1,3,185.4,"wigmaker","Dead","W./C. 6608",34.375,"U","S"
738,"Lesurer, Mr. Gustave J","male",35,0,0,4465.21,"pharmacist","Alive","PC 17755",66.62505,"B101","C"
739,"Ivanoff, Mr. Kanio","male",28,0,0,261.75,"shoemaker","Dead","349201",7.8958,"U","S"
741,"Hawksford, Mr. Walter James","male",28,0,0,3520.98,"dentist","Alive","16988",30,"D45","S"
742,"Cavendish, Mr. Tyrell William","male",36,1,0,2084.44,"pharmacist","Dead","19877",66.62505,"C46","S"
743,"Ryerson, Miss. Susan Parker Suzette","female",21,2,2,2593.29,"music teacher","Alive","PC 17608",66.62505,"B57 B59 B63 B66","C"
744,"McNamee, Mr. Neal","male",24,1,0,287.75,"weaver","Dead","376566",16.1,"U","S"
745,"Stranden, Mr. Juho","male",31,0,0,369.73,"shoemaker","Alive","STON/O 2. 3101288",7.925,"U","S"
746,"Crosby, Capt. Edward Gifford","male",54.5,1,1,2409.13,"pharmacist","Dead","WE/P 5735",66.62505,"B22","S"
747,"Abbott, Mr. Rossmore Edward","male",16,1,1,186.58,"weaver","Dead","C.A. 2673",20.25,"U","S"
748,"Sinkkonen, Miss. Anna","female",30,0,0,868.69,"shopkeeper","Alive","250648",13,"U","S"
749,"Marvin, Mr. Daniel Warner","male",19,1,0,4243.64,"pharmacist","Dead","113773",53.1,"D30","S"
750,"Connaghton, Mr. Michael","male",31,0,0,78.6,"barber","Dead","335097",7.75,"U","Q"
751,"Wells, Miss. Joan","female",4,1,1,1950.39,"cabinetmaker","Alive","29103",23,"U","S"
752,"Moor, Master. Meier","male",6,0,1,250.26,"wheelwright","Alive","392096",12.475,"E121","S"
753,"Vande Velde, Mr. Johannes Joseph","male",33,0,0,291.95,"weaver","Dead","345780",9.5,"U","S"
754,"Jonkoff, Mr. Lalio","male",23,0,0,86.56,"barber","Dead","349204",7.8958,"U","S"
755,"Herman, Mrs. Samuel (Jane Laver)","female",48,1,2,1877.37,"breechesmaker","Alive","220845",65,"U","S"
757,"Carlsson, Mr. August Sigfrid","male",28,0,0,387.12,"wheelwright","Dead","350042",7.7958,"U","S"
758,"Bailey, Mr. Percy Andrew","male",18,0,0,1186.68,"carpenter-joiner","Dead","29108",11.5,"U","S"
759,"Theobald, Mr. Thomas Leonard","male",34,0,0,189.63,"barber","Dead","363294",8.05,"U","S"
760,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)","female",33,0,0,4803.91,"pharmacist","Alive","110152",66.62505,"B77","S"
761,"Garfirth, Mr. John","male",28,0,0,273.93,"barber","Dead","358585",14.5,"U","S"
762,"Nirva, Mr. Iisakki Antino Aijo","male",41,0,0,391.86,"barber","Dead","SOTON/O2 3101272",7.125,"U","S"
763,"Barah, Mr. Hanna Assi","male",20,0,0,95.82,"shoemaker","Alive","2663",7.2292,"U","C"
764,"Carter, Mrs. William Ernest (Lucile Polk)","female",36,1,2,3313.22,"dentist","Alive","113760",66.62505,"B96 B98","S"
765,"Eklund, Mr. Hans Linus","male",16,0,0,234.05,"blacksmith","Dead","347074",7.775,"U","S"
766,"Hogeboom, Mrs. John C (Anna Andrews)","female",51,1,0,3483.71,"doctor","Alive","13502",66.62505,"D11","S"
767,"Brewe, Dr. Arthur Jackson","male",28,0,0,2971.57,"pharmacist","Dead","112379",39.6,"U","C"
768,"Mangan, Miss. Mary","female",30.5,0,0,294.21,"shoemaker","Dead","364850",7.75,"U","Q"
769,"Moran, Mr. Daniel J","male",28,1,0,291.73,"wheelwright","Dead","371110",24.15,"U","Q"
770,"Gronnestad, Mr. Daniel Danielsen","male",32,0,0,301.89,"barber","Dead","8471",8.3625,"U","S"
771,"Lievens, Mr. Rene Aime","male",24,0,0,360.36,"wigmaker","Dead","345781",9.5,"U","S"
772,"Jensen, Mr. Niels Peder","male",48,0,0,245.52,"weaver","Dead","350047",7.8542,"U","S"
773,"Mack, Mrs. (Mary)","female",54.5,0,0,1616.23,"carpenter-joiner","Dead","S.O./P.P. 3",10.5,"E77","S"
774,"Elias, Mr. Dibo","male",28,0,0,217.27,"blacksmith","Dead","2674",7.225,"U","C"
775,"Hocking, Mrs. Elizabeth (Eliza Needs)","female",54,1,3,1962,"coachmaker","Alive","29105",23,"U","S"
776,"Myhrman, Mr. Pehr Fabian Oliver Malkolm","male",18,0,0,145.82,"shoemaker","Dead","347078",7.75,"U","S"
777,"Tobin, Mr. Roger","male",28,0,0,267.79,"wheelwright","Dead","383121",7.75,"F38","Q"
778,"Emanuel, Miss. Virginia Ethel","female",5,0,0,113.73,"wheelwright","Alive","364516",12.475,"U","S"
780,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)","female",43,0,1,2685.34,"music teacher","Alive","24160",66.62505,"B3","S"
781,"Ayoub, Miss. Banoura","female",13,0,0,384.67,"barber","Alive","2687",7.2292,"U","C"
782,"Dick, Mrs. Albert Adrian (Vera Gillespie)","female",17,1,0,2643.53,"farrier","Alive","17474",57,"B20","S"
783,"Long, Mr. Milton Clyde","male",29,0,0,4955.49,"music teacher","Dead","113501",30,"D6","S"
